joint_int_id,address,joint_str_id,name
2391,787 Liberty Ave,china-sun-east-new-york,China Sun
2392,2977 Fulton St,long-cheng-brooklyn,Long Cheng
2393,3035 Fulton Street,caterina-pizza-brooklyn,Caterina Pizza
2394,2530 Pitkin Ave,j-and-d-pizzeria-restaurant-brooklyn,J&D Pizzeria Restaurant
2395,2962 Fulton St,chubby-burger-chicken-and-pizza-brooklyn,Chubby Burger Chicken And Pizza
2396,3101 Atlantic Ave,white-castle-brooklyn-10,White Castle
2397,3143 Atlantic Ave,mcdonalds-brooklyn-94,McDonalds
2398,3183 Atlantic Ave,wendys-brooklyn-15,Wendy's
2399,507 Pine St,daves-brooklyn,Dave's
2400,3360 Atlantic Ave,chef-quang-brooklyn,Chef Quang
2401,1064 Liberty Ave,el-rey-ii-restaurant-brooklyn,El Rey II Restaurant
2402,3294 Atlantic Ave,el-cacique-restaurant-and-bar-cypress-hills,El Cacique Restaurant And Bar
2403,3386 Atlantic Ave,el-nuevo-barzola-restaurant-brooklyn,El Nuevo Barzola Restaurant
2404,2686 Pitkin Ave,lee-good-taste-brooklyn,Lee Good Taste
2405,2683 Pitkin Ave,china-king-brooklyn,China King
2406,1269 Sutter Ave,may-may-restaurant-brooklyn,May May Restaurant
2407,2686 Pitkin Avenue,new-good-taste-chinese-kitchen-brooklyn,New Good Taste Chinese Kitchen
2408,530 Conduit Blvd,panda-house-brooklyn,Panda House
2409,361 Crescent St,tops-chinese-kitchen-new-york,Top's Chinese Kitchen
2410,1102 Liberty Ave,hing-long-kitchen-brooklyn,Hing Long Kitchen
2411,594 Crescent St,original-napolis-pizza-brooklyn-2,Original Napoli's Pizza
2412,1121 Liberty Ave,joes-pizzeria-brooklyn,Joe's Pizzeria
2413,2678 Pitkin Ave,pitkin-bonao-grill-restaurant-brooklyn,Pitkin Bonao Grill Restaurant
2414,Fort Hamilton Army Base,fort-hamilton-community-club-bay-ridge,Fort Hamilton Community Club
2415,1181 Sutter Ave,crown-fried-chicken-brooklyn-74,Crown Fried Chicken
2416,3372 Atlantic Ave,aztec-soul-brooklyn,Aztec Soul
2417,7501 101st Avenue,yang-kee-1-chinese-kitchen-ozone-park,Yang Kee 1 Chinese Kitchen
2418,1203 Liberty Ave,bismillash-kabab-and-curry-brooklyn,Bismillash Kabab & Curry
2419,1224 Liberty Ave,city-line-pizza-and-pasta-brooklyn,City Line Pizza & Pasta
2420,624 S Conduit Ave,popeyes-brooklyn-22,Popeyes
2421,1218 Liberty Ave,el-castillo-restaurant-brooklyn-2,El Castillo Restaurant
2422,624 Conduit Blvd,burger-king-brooklyn-4,Burger King
2423,7550 101st Ave,mcdonalds-ozone-park,McDonald's
2424,76-17 101st Ave,medina-halal-fried-chicken-and-pizza-ozone-park,Medina Halal Fried Chicken & Pizza
2425,33-85 Fulton St,tacosssssss-brooklyn,Tacosssssss
2426,97-05 75th St,chipotlan-hot-sauce-new-york,Chipotlan Hot Sauce
2427,80-01 Atlantic Ave,rico-chimi-jamaica,Rico Chimi
2428,78-06 101st Ave,el-pollo-inka-peru-new-york,El Pollo Inka Peru
2429,8302 95th Ave,don-pollo-ozone-park,Don Pollo
2430,79-15 Atlantic Ave,wah-king-kitchen-woodhaven,Wah King Kitchen
2431,79-17 Atlantic ave,xahar-thai-ozone-park,Xahar Thai
2432,7919 Atlantic Avenue,yahar-jamaica,Yahar
2433,8102 Rockaway Blvd,enzos-pizza-ozone-park-2,Enzo's Pizza
2434,83-02 Atlantic Ave,boston-market-ozone-park,Boston Market
2435,10106 88th Street,long-river-restaurant-ozone-park,Long River Restaurant
2436,85-06 Pitkin Ave,good-taste-restaurant-ozone-park,Good Taste Restaurant
2437,89-01 101st Ave,101-pizza-jamaica-2,101 Pizza
2438,89-01 101st Ave,martiniellos-iii-ozone-park,Martiniello's III
2439,8920 Atlantic Ave,pizza-hut-ozone-park,Pizza Hut
2440,92-17 Liberty Ave,the-rock-ozone-park,The Rock
2441,88-19 Liberty Ave,gyro-house-jamaica,Gyro House
2442,110-00 Rockaway Blvd,queens-burgers-queens,Queens Burgers
2443,9619 Liberty Ave,libertad-restaurant-ozone-park,Libertad Restaurant
2444,103-09 101st Ave,tocos-caribbean-food-queens-2,Toco's Caribbean Food
2445,9304 Liberty Ave,la-cabana-peruana-queens-2,La Cabana Peruana
2446,13204 Crossbay Blvd,armandos-pollo-rico-ozone-park,Armando's Pollo Rico
2447,9306 Liberty Ave,ho-ho-garden-ozone-park,Ho Ho Garden
2448,13206 Crossbay Blvd,yummy-yummy-chinese-restaurant-ozone-park,Yummy Yummy Chinese Restaurant
2449,13309 Cross Bay Blvd,golden-way-ozone-park,Golden Way
2450,8720 Liberty Avenue,jing-wah-chinese-resturant-ozone-park,Jing Wah Chinese Resturant
2451,10315 101st Ave,china-wok-ozone-park,China Wok
2452,9504 101st Ave,china-fun-1-chinese-restaurant-ozone-park-2,China Fun 1 Chinese Restaurant
2453,9627 Linden Blvd,jade-garden-restaurant-ozone-park,Jade Garden Restaurant
2454,134-24 Crossbay Blvd,romeos-pizzeria-ozone-park-2,Romeo's Pizzeria
2455,132-10 Crossbay Blvd,fursi-ravioli-queens,Fursi Ravioli
2456,10212 101st Ave,marios-pizzeria-and-restaurant-ozone-park,Mario's Pizzeria & Restaurant
2457,9615 Liberty Ave,ozone-pizza-ozone-park,Ozone Pizza
2458,9520 101st Ave,galleria-pizza-and-italian-restaurant-jamaica,Galleria Pizza & Italian Restaurant
2459,93-12 Liberty Ave,salitos-pizza-and-cafe-queens,Salitos Pizza and Cafe
2460,103-03 101st Avenue,papa-johns-pizza-ozone-park-3,Papa John's Pizza
2461,9422 Liberty Ave,little-caesars-ozone-park,Little Caesars
2462,9411 Rockaway Blvd,papa-johns-pizza-ozone-park,Papa John's Pizza
2463,97-12 101st Ave,el-viejo-yayo-restaurant-ozone-park,El Viejo Yayo Restaurant
2464,9801 Liberty Ave,ihop-ozone-park-2,IHOP
2465,9607 101st Ave,sunrise-restaurant-ozone-park,Sunrise Restaurant
2466,101-02 103rd Ave,eddie-and-suzies-luncheonette-new-york,Eddie & Suzies Luncheonette
2467,9808 Rockaway Blvd,white-castle-ozone-park,White Castle
2468,105-07 Cross Bay Blvd,mia-halal-food-ozone-park,Mia Halal Food
2469,92-21 Liberty Ave,compadres-restaurant-jamaica,Compadres Restaurant
2470,10306 Liberty Ave,s-and-a-west-indian-restaurant-ozone-park-3,S & A West Indian Restaurant
2471,10704 Liberty Avenue,three-sisters-liberty-bakery-and-restaurant-ozone-park,Three Sisters Liberty Bakery & Restaurant
2472,107-25 Liberty Ave,t-and-g-international-cuisine-ozone-park,T & G International Cuisine
2473,107-02 Liberty Ave,new-thriving-restaurant-ozone-park,New Thriving Restaurant
2474,10801 Liberty Ave,tropical-jade-garden-south-richmond-hill,Tropical Jade Garden
2475,10718 Liberty Ave,tonys-dragon-garden-ozone-park-2,Tony's Dragon Garden
2476,10538 Rockaway Blvd,china-star-restaurant-ozone-park,China Star Restaurant
2477,10422 Liberty Ave,long-hing-kitchen-ozone-park,Long Hing Kitchen
2478,110-15 101 Ave,friend-restaurant-richmond-hill,Friend Restaurant
2479,10320 Liberty Ave,romeos-pizzeria-ozone-park,Romeo's Pizzeria
2480,11011 101st Ave,italiana-cremosa-south-richmond-hill,Italiana Cremosa
2481,10401 Liberty Ave,oxford-bake-shop-ozone-park,Oxford Bake Shop
2482,108-03 101st Ave,punjabi-kabab-and-gyro-south-richmond-hill,Punjabi Kabab and Gyro
2483,10702 101st Ave,taste-cafe-and-grill-ozone-park,Taste Cafe & Grill
2484,105 Rockaway Blvd,burger-king-ozone-park-2,Burger King
2485,107-25 Liberty Ave,new-ranglla-punjab-queens,New Ranglla Punjab
2486,114-09 Liberty Ave,gt-rice-bowl-s-richmond-hill,GT Rice bowl
2487,11002 Liberty Ave,trini-delite-south-richmond-hill,Trini Delite
2488,115-15 Liberty Ave,chris-one-flavor-south-richmond-hill,Chris One Flavor
2489,110-16 Liberty Ave,liberty-delight-restaurant-queens-2,Liberty Delight Restaurant
2490,111-05 Liberty Ave,ho-wan-restaurant-richmond-hill,Ho Wan Restaurant
2491,11402 Liberty Avenue,mr-zeng-chinese-food-south-richmond-hill,Mr Zeng Chinese Food
2492,10910 Liberty Ave,new-chinese-garden-of-guyana-south-richmond-hill,New Chinese Garden of Guyana
2493,117-15 101st Ave,zen-lounge-richmond-hill,Zen Lounge
2494,107-08 Rockaway Blvd,maries-pizza-restaurant-new-york,Marie's Pizza Restaurant
2495,112-16 Liberty Ave,taste-pizza-and-gyro-south-richmond-hill,Taste Pizza & Gyro
2496,112-16 Liberty Ave Queens,trini-gyul-jamaica,Trini Gyul
2497,116-1 101st Ave,punjabi-diner-queens,Punjabi Diner
2498,111-05 Lefferts Blvd,trinciti-roti-shop-and-restaurant-ozone-park,Trinciti Roti Shop & Restaurant
2499,124-18 101st Ave,hibiscus-restaurant-and-bar-south-richmond-hill,Hibiscus Restaurant & Bar
2500,12004 Liberty Ave,kaieteur-express-restaurant-south-richmond-hill,Kaieteur Express Restaurant
2501,122-09 Liberty Ave,t-and-t-bbq-hut-richmond-hill,T&T BBQ Hut
2502,12012 Liberty Ave,new-thriving-south-richmond-hill,New Thriving
2503,118-19 Liberty Ave,tropical-isle-new-york,Tropical Isle
2504,111-06A Lefferts Blvd,el-campeon-de-los-pollos-restaurant-south-ozone-park,El Campeon De Los Pollos Restaurant
2505,12110 Liberty Ave,sandys-roti-south-richmond-hill,Sandy's Roti
2506,12115 Liberty Ave,good-hope-restaurant-south-richmond-hill,Good Hope Restaurant
2507,118-06 Liberty Ave,sonnys-roti-shop-ozone-park,Sonny's Roti Shop
2508,11716 Liberty Ave,chopsticks-south-richmond-hill,Chopsticks
2509,119-19 101st Ave Jamaica,yong-sheng-chinese-restaurant-south-richmond-hill,Yong Sheng Chinese Restaurant
2510,111-03 Lefferts Blvd,lin-hing-won-chinese-south-ozone-park,Lin-Hing Won Chinese
2511,11711 Liberty Ave,tommys-pizza-south-richmond-hill,Tommy's Pizza
2512,11115 Lefferts Boulevard,johns-pizzeria-south-ozone-park,John's Pizzeria
2513,11803 Liberty Ave,g-and-p-diner-south-richmond-hill,G & P Diner
2514,111-03 Lefferts Blvd,yee-jade-garden-south-ozone-park,Yee Jade Garden
2515,120-06 Liberty Ave,checkers-south-richmond-hill,Checkers
2516,119-05 Liberty Ave,mcdonalds-south-richmond-hill,McDonald's
2517,120-02 Liberty Ave,burger-king-south-richmond-hill,Burger King
2518,10413 Lefferts Blvd,popeyes-south-richmond-hill-2,Popeyes
2519,Liberty Ave & Lefferts Blvd,abdul-halal-food-cart-new-york,Abdul Halal Food Cart
2520,11916 101st Ave,punjabi-dhaba-catering-and-sweets-south-richmond-hill,Punjabi Dhaba Catering & Sweets
2521,110-00 Rockaway Blvd,resorts-world-casino-new-york-city-jamaica-2,Resorts World Casino New York City
2522,14919 Centreville St,c-and-c-italian-deli-ozone-park,C & C Italian Deli
2523,Resorts World Casino New York,popeyes-south-ozone-park,Popeyes
2524,10 Coleman Sq,fuleen-palace-howard-beach,Fuleen Palace
2525,4 Coleman Sq,neighborhood-pizza-howard-beach,Neighborhood Pizza
2526,2 Coleman Sq,the-rail-bar-and-gril-howard-beach,The Rail Bar & Gril
2527,915 Cross Bay Blvd,tommys-pizza-broad-channel,Tommy's Pizza
2528,921 Cross Bay Blvd,roccos-pizzeria-broad-channel,Rocco's Pizzeria
2529,925 Cross Bay Blvd,all-american-deli-broad-channel,All American Deli
2530,7018 Amstel Blvd,goodys-bbq-chicken-and-ribs-arverne,Goody's BBQ Chicken & Ribs
2531,7001 Beach Channel Dr,china-king-chinese-restaurant-arverne,China King Chinese Restaurant
2532,67-20 Rockaway Beach Blvd,thai-kitchen-by-the-sea-arverne,Thai Kitchen By The Sea
2533,68-20 Rockaway Beach Blvd,boardwalk-pizza-rockaway,Boardwalk Pizza
2534,no_address,last-dragon-pizza-arverne-2,Last Dragon Pizza
2535,6619 Beach Channel Dr,happy-wok-arverne,Happy Wok
2536,68-20 Rockaway Beach Blvd,checkers-rockaway,Checkers
2537,6608 Beach Channel Dr,r-and-r-gourmet-deli-arverne,R&R Gourmet Deli
2538,49-01 Beach Channel Dr,papa-johns-far-rockaway,Papa John's
2539,3217 Beach Channel Dr,polo-pizza-far-rockaway,Polo Pizza
2540,558 Beach 25th St,new-red-star-far-rockaway,New Red Star
2541,13-30 Beach Channel Dr,roberts-delight-far-rockaway,Robert's Delight
2542,1921 Mott Ave,tio-pollo-far-rockaway,Tio Pollo
2543,1145 Beach Channel Dr,magic-wok-far-rockaway,Magic Wok
2544,2011 New Haven Ave,new-cheung-chow-chinese-restaurant-far-rockaway,New Cheung Chow Chinese Restaurant
2545,1420 Cornaga  Ave,lucky-cornaga-far-rockaway,Lucky Cornaga
2546,1479 Beach Channel Dr,six-happy-chinese-restaurant-far-rockaway,Six Happy Chinese Restaurant
2547,1041 Beach 20th St,sunny-restaurant-queens,Sunny Restaurant
2548,1038 Beach 20th St,ginos-pizza-far-rockaway,Gino's Pizza
2549,1813 Mott Ave,marios-far-rockaway-2,Mario's
2550,524 Beach 20th St,dominos-pizza-far-rockaway-2,Domino's Pizza
2551,13-40 Beach Channel Dr,little-caesars-pizza-far-rockaway,Little Caesars Pizza
2552,20-01 New Haven Ave,itz-all-4-u-far-rockaway,It'z All 4 U
2553,2141 Mott Ave,mcdonalds-far-rockaway-2,McDonald's
2554,1312 Beach Channel Drive,kfc-far-rockaway,KFC
2555,1913 Cornaga Ave,kosher-world-supermarket-far-rockaway,Kosher World Supermarket
2556,1831 Mott Ave,tacos-y-mas-far-rockaway,Tacos Y Mas
